prolificPID,recID,questionNumber,response,created_at
6170156ad4205a936a1a4773,3,5,4,2023-06-15T09:49:52Z
6170156ad4205a936a1a4773,4,1,true,2023-06-15T09:49:52Z
6170156ad4205a936a1a4773,4,2,2,2023-06-15T09:49:52Z
6170156ad4205a936a1a4773,4,3,2,2023-06-15T09:49:52Z
6170156ad4205a936a1a4773,4,4,3,2023-06-15T09:49:52Z
6170156ad4205a936a1a4773,4,5,2,2023-06-15T09:49:52Z
6170156ad4205a936a1a4773,5,1,false,2023-06-15T09:49:52Z
6170156ad4205a936a1a4773,5,2,4,2023-06-15T09:49:52Z
6170156ad4205a936a1a4773,5,3,4,2023-06-15T09:49:52Z
6170156ad4205a936a1a4773,5,4,4,2023-06-15T09:49:52Z
6170156ad4205a936a1a4773,5,5,4,2023-06-15T09:49:52Z
61645edbf8a9840feeb735b6,0,1,true,2023-06-15T09:56:19Z
61645edbf8a9840feeb735b6,0,2,3,2023-06-15T09:56:19Z
61645edbf8a9840feeb735b6,0,3,2,2023-06-15T09:56:19Z
61645edbf8a9840feeb735b6,0,4,2,2023-06-15T09:56:19Z
61645edbf8a9840feeb735b6,0,5,2,2023-06-15T09:56:19Z
61645edbf8a9840feeb735b6,1,1,true,2023-06-15T09:56:19Z
61645edbf8a9840feeb735b6,1,2,2,2023-06-15T09:56:19Z
61645edbf8a9840feeb735b6,1,3,4,2023-06-15T09:56:19Z
61645edbf8a9840feeb735b6,1,4,4,2023-06-15T09:56:19Z
61645edbf8a9840feeb735b6,1,5,2,2023-06-15T09:56:19Z
61645edbf8a9840feeb735b6,2,1,true,2023-06-15T09:56:19Z
61645edbf8a9840feeb735b6,2,2,2,2023-06-15T09:56:19Z
61645edbf8a9840feeb735b6,2,3,3,2023-06-15T09:56:19Z
61645edbf8a9840feeb735b6,2,4,4,2023-06-15T09:56:19Z
61645edbf8a9840feeb735b6,2,5,4,2023-06-15T09:56:19Z
61645edbf8a9840feeb735b6,3,1,true,2023-06-15T09:56:19Z
61645edbf8a9840feeb735b6,3,2,5,2023-06-15T09:56:19Z
61645edbf8a9840feeb735b6,3,3,4,2023-06-15T09:56:19Z
61645edbf8a9840feeb735b6,3,4,4,2023-06-15T09:56:19Z
61645edbf8a9840feeb735b6,3,5,2,2023-06-15T09:56:19Z
61645edbf8a9840feeb735b6,4,1,true,2023-06-15T09:56:19Z
61645edbf8a9840feeb735b6,4,2,3,2023-06-15T09:56:19Z
61645edbf8a9840feeb735b6,4,3,4,2023-06-15T09:56:19Z
61645edbf8a9840feeb735b6,4,4,4,2023-06-15T09:56:19Z
61645edbf8a9840feeb735b6,4,5,2,2023-06-15T09:56:19Z
61645edbf8a9840feeb735b6,5,1,true,2023-06-15T09:56:19Z
61645edbf8a9840feeb735b6,5,2,3,2023-06-15T09:56:19Z
61645edbf8a9840feeb735b6,5,3,4,2023-06-15T09:56:19Z
61645edbf8a9840feeb735b6,5,4,3,2023-06-15T09:56:19Z
61645edbf8a9840feeb735b6,5,5,3,2023-06-15T09:56:19Z
615450324eb5dccc17f1bc91,0,1,true,2023-06-15T09:56:20Z
615450324eb5dccc17f1bc91,0,2,5,2023-06-15T10:00:14Z
615450324eb5dccc17f1bc91,0,3,4,2023-06-15T10:00:14Z
615450324eb5dccc17f1bc91,0,4,3,2023-06-15T10:00:14Z
615450324eb5dccc17f1bc91,0,5,4,2023-06-15T10:00:14Z
615450324eb5dccc17f1bc91,1,1,false,2023-06-15T10:00:14Z
615450324eb5dccc17f1bc91,1,2,3,2023-06-15T10:00:14Z
615450324eb5dccc17f1bc91,1,3,4,2023-06-15T10:00:14Z
615450324eb5dccc17f1bc91,1,4,4,2023-06-15T10:00:14Z
615450324eb5dccc17f1bc91,1,5,2,2023-06-15T10:00:14Z
615450324eb5dccc17f1bc91,2,1,true,2023-06-15T10:00:14Z
615450324eb5dccc17f1bc91,2,2,5,2023-06-15T10:00:14Z
615450324eb5dccc17f1bc91,2,3,5,2023-06-15T10:00:14Z
615450324eb5dccc17f1bc91,2,4,5,2023-06-15T10:00:14Z
615450324eb5dccc17f1bc91,2,5,5,2023-06-15T10:00:14Z
615450324eb5dccc17f1bc91,3,1,false,2023-06-15T10:00:14Z
615450324eb5dccc17f1bc91,3,2,2,2023-06-15T10:00:14Z
615450324eb5dccc17f1bc91,3,3,2,2023-06-15T10:00:14Z
615450324eb5dccc17f1bc91,3,4,3,2023-06-15T10:00:14Z
615450324eb5dccc17f1bc91,3,5,4,2023-06-15T10:00:14Z
615450324eb5dccc17f1bc91,4,1,true,2023-06-15T10:00:14Z
615450324eb5dccc17f1bc91,4,2,4,2023-06-15T10:00:14Z
615450324eb5dccc17f1bc91,4,3,4,2023-06-15T10:00:14Z
615450324eb5dccc17f1bc91,4,4,3,2023-06-15T10:00:14Z
615450324eb5dccc17f1bc91,4,5,5,2023-06-15T10:00:14Z
615450324eb5dccc17f1bc91,5,1,false,2023-06-15T10:00:14Z
615450324eb5dccc17f1bc91,5,2,4,2023-06-15T10:00:14Z
615450324eb5dccc17f1bc91,5,3,3,2023-06-15T10:00:14Z
615450324eb5dccc17f1bc91,5,4,4,2023-06-15T10:00:14Z
615450324eb5dccc17f1bc91,5,5,3,2023-06-15T10:00:14Z
60c9c12dd3f1aba0a0ff9949,0,1,true,2023-06-15T10:00:21Z
60c9c12dd3f1aba0a0ff9949,0,2,5,2023-06-15T10:00:21Z
60c9c12dd3f1aba0a0ff9949,0,3,5,2023-06-15T10:00:21Z
60c9c12dd3f1aba0a0ff9949,0,4,5,2023-06-15T10:00:21Z
60c9c12dd3f1aba0a0ff9949,0,5,5,2023-06-15T10:00:21Z
60c9c12dd3f1aba0a0ff9949,1,1,false,2023-06-15T10:00:21Z
60c9c12dd3f1aba0a0ff9949,1,2,5,2023-06-15T10:00:21Z
60c9c12dd3f1aba0a0ff9949,1,3,5,2023-06-15T10:00:21Z
60c9c12dd3f1aba0a0ff9949,1,4,5,2023-06-15T10:00:21Z
60c9c12dd3f1aba0a0ff9949,1,5,5,2023-06-15T10:00:21Z
60c9c12dd3f1aba0a0ff9949,2,1,true,2023-06-15T10:00:21Z
60c9c12dd3f1aba0a0ff9949,2,2,5,2023-06-15T10:00:21Z
60c9c12dd3f1aba0a0ff9949,2,3,5,2023-06-15T10:00:21Z
60c9c12dd3f1aba0a0ff9949,2,4,5,2023-06-15T10:00:21Z
60c9c12dd3f1aba0a0ff9949,2,5,5,2023-06-15T10:00:21Z
60c9c12dd3f1aba0a0ff9949,3,1,true,2023-06-15T10:00:21Z
60c9c12dd3f1aba0a0ff9949,3,2,5,2023-06-15T10:00:21Z
60c9c12dd3f1aba0a0ff9949,3,3,5,2023-06-15T10:00:21Z
60c9c12dd3f1aba0a0ff9949,3,4,5,2023-06-15T10:00:21Z
60c9c12dd3f1aba0a0ff9949,3,5,5,2023-06-15T10:00:21Z
60c9c12dd3f1aba0a0ff9949,4,1,false,2023-06-15T10:00:21Z
60c9c12dd3f1aba0a0ff9949,4,2,5,2023-06-15T10:00:21Z
60c9c12dd3f1aba0a0ff9949,4,3,5,2023-06-15T10:00:21Z
60c9c12dd3f1aba0a0ff9949,4,4,5,2023-06-15T10:00:21Z
60c9c12dd3f1aba0a0ff9949,4,5,5,2023-06-15T10:00:21Z
60c9c12dd3f1aba0a0ff9949,5,1,true,2023-06-15T10:00:21Z
60c9c12dd3f1aba0a0ff9949,5,2,4,2023-06-15T10:00:21Z
60c9c12dd3f1aba0a0ff9949,5,3,4,2023-06-15T10:00:21Z
60c9c12dd3f1aba0a0ff9949,5,4,5,2023-06-15T10:00:21Z
60c9c12dd3f1aba0a0ff9949,5,5,5,2023-06-15T10:00:21Z
614e848825ae648282115670,0,1,true,2023-06-15T10:15:49Z
614e848825ae648282115670,0,2,5,2023-06-15T10:15:50Z
614e848825ae648282115670,0,3,4,2023-06-15T10:15:50Z
614e848825ae648282115670,0,4,4,2023-06-15T10:15:50Z
614e848825ae648282115670,0,5,3,2023-06-15T10:15:50Z
614e848825ae648282115670,1,1,true,2023-06-15T10:15:50Z
614e848825ae648282115670,1,2,4,2023-06-15T10:15:50Z
614e848825ae648282115670,1,3,4,2023-06-15T10:15:50Z
614e848825ae648282115670,1,4,4,2023-06-15T10:15:50Z
614e848825ae648282115670,1,5,3,2023-06-15T10:15:50Z
614e848825ae648282115670,2,1,true,2023-06-15T10:15:50Z
614e848825ae648282115670,2,2,3,2023-06-15T10:15:50Z
614e848825ae648282115670,2,3,4,2023-06-15T10:15:50Z
614e848825ae648282115670,2,4,4,2023-06-15T10:15:50Z
614e848825ae648282115670,2,5,4,2023-06-15T10:15:50Z
614e848825ae648282115670,3,1,true,2023-06-15T10:15:50Z
614e848825ae648282115670,3,2,5,2023-06-15T10:15:50Z
614e848825ae648282115670,3,3,5,2023-06-15T10:15:50Z
614e848825ae648282115670,3,4,4,2023-06-15T10:15:50Z
614e848825ae648282115670,3,5,4,2023-06-15T10:15:50Z
614e848825ae648282115670,4,1,true,2023-06-15T10:15:50Z
614e848825ae648282115670,4,2,3,2023-06-15T10:15:50Z
614e848825ae648282115670,4,3,3,2023-06-15T10:15:50Z
614e848825ae648282115670,4,4,3,2023-06-15T10:15:50Z
614e848825ae648282115670,4,5,3,2023-06-15T10:15:50Z
614e848825ae648282115670,5,1,false,2023-06-15T10:15:50Z
614e848825ae648282115670,5,2,4,2023-06-15T10:15:50Z
614e848825ae648282115670,5,3,4,2023-06-15T10:15:50Z
614e848825ae648282115670,5,4,4,2023-06-15T10:15:50Z
614e848825ae648282115670,5,5,3,2023-06-15T10:15:50Z
5a09f01f9b760100013a70ee,0,1,true,2023-06-15T10:16:32Z
5a09f01f9b760100013a70ee,0,2,5,2023-06-15T10:16:32Z
5a09f01f9b760100013a70ee,0,3,4,2023-06-15T10:16:32Z
5a09f01f9b760100013a70ee,0,4,4,2023-06-15T10:16:32Z
5a09f01f9b760100013a70ee,0,5,3,2023-06-15T10:16:32Z
5a09f01f9b760100013a70ee,1,1,true,2023-06-15T10:16:32Z
5a09f01f9b760100013a70ee,1,2,5,2023-06-15T10:16:32Z
5a09f01f9b760100013a70ee,1,3,5,2023-06-15T10:16:32Z
5a09f01f9b760100013a70ee,1,4,5,2023-06-15T10:16:32Z
5a09f01f9b760100013a70ee,1,5,5,2023-06-15T10:16:32Z
5a09f01f9b760100013a70ee,2,1,false,2023-06-15T10:16:32Z
5a09f01f9b760100013a70ee,2,2,4,2023-06-15T10:16:32Z
5a09f01f9b760100013a70ee,2,3,3,2023-06-15T10:16:32Z
5a09f01f9b760100013a70ee,2,4,4,2023-06-15T10:16:32Z
5a09f01f9b760100013a70ee,2,5,4,2023-06-15T10:16:32Z
5a09f01f9b760100013a70ee,3,1,true,2023-06-15T10:16:32Z
5a09f01f9b760100013a70ee,3,2,5,2023-06-15T10:16:32Z
5a09f01f9b760100013a70ee,3,3,5,2023-06-15T10:16:33Z
5a09f01f9b760100013a70ee,3,4,5,2023-06-15T10:16:33Z
5a09f01f9b760100013a70ee,3,5,5,2023-06-15T10:16:33Z
5a09f01f9b760100013a70ee,4,1,true,2023-06-15T10:16:33Z
5a09f01f9b760100013a70ee,4,2,5,2023-06-15T10:16:33Z
5a09f01f9b760100013a70ee,4,3,1,2023-06-15T10:16:33Z
5a09f01f9b760100013a70ee,4,4,1,2023-06-15T10:16:33Z
5a09f01f9b760100013a70ee,4,5,2,2023-06-15T10:16:33Z
5a09f01f9b760100013a70ee,5,1,true,2023-06-15T10:16:33Z
5a09f01f9b760100013a70ee,5,2,2,2023-06-15T10:16:33Z
5a09f01f9b760100013a70ee,5,3,4,2023-06-15T10:16:33Z
5a09f01f9b760100013a70ee,5,4,2,2023-06-15T10:16:33Z
5a09f01f9b760100013a70ee,5,5,4,2023-06-15T10:16:33Z
6153c066a975a05a27fdc36f,0,1,false,2023-06-15T10:18:24Z
6153c066a975a05a27fdc36f,0,2,4,2023-06-15T10:24:03Z
6153c066a975a05a27fdc36f,0,3,4,2023-06-15T10:24:03Z
6153c066a975a05a27fdc36f,0,4,4,2023-06-15T10:24:03Z
6153c066a975a05a27fdc36f,0,5,4,2023-06-15T10:24:03Z
6153c066a975a05a27fdc36f,1,1,false,2023-06-15T10:24:03Z
6153c066a975a05a27fdc36f,1,2,3,2023-06-15T10:24:03Z
6153c066a975a05a27fdc36f,1,3,3,2023-06-15T10:24:03Z
6153c066a975a05a27fdc36f,1,4,4,2023-06-15T10:24:03Z
6153c066a975a05a27fdc36f,1,5,2,2023-06-15T10:24:03Z
6153c066a975a05a27fdc36f,2,1,true,2023-06-15T10:24:03Z
6153c066a975a05a27fdc36f,2,2,5,2023-06-15T10:24:03Z
6153c066a975a05a27fdc36f,2,3,4,2023-06-15T10:24:03Z
6153c066a975a05a27fdc36f,2,4,4,2023-06-15T10:24:03Z
6153c066a975a05a27fdc36f,2,5,4,2023-06-15T10:24:03Z
6153c066a975a05a27fdc36f,3,1,false,2023-06-15T10:24:03Z
6153c066a975a05a27fdc36f,3,2,4,2023-06-15T10:24:03Z
6153c066a975a05a27fdc36f,3,3,4,2023-06-15T10:24:03Z
6153c066a975a05a27fdc36f,3,4,4,2023-06-15T10:24:03Z
6153c066a975a05a27fdc36f,3,5,4,2023-06-15T10:24:03Z
6153c066a975a05a27fdc36f,4,1,false,2023-06-15T10:24:03Z
6153c066a975a05a27fdc36f,4,2,3,2023-06-15T10:24:03Z
6153c066a975a05a27fdc36f,4,3,5,2023-06-15T10:24:03Z
6153c066a975a05a27fdc36f,4,4,4,2023-06-15T10:24:03Z
6153c066a975a05a27fdc36f,4,5,4,2023-06-15T10:24:03Z
6153c066a975a05a27fdc36f,5,1,false,2023-06-15T10:24:03Z
6153c066a975a05a27fdc36f,5,2,3,2023-06-15T10:24:03Z
6153c066a975a05a27fdc36f,5,3,3,2023-06-15T10:24:03Z
6153c066a975a05a27fdc36f,5,4,3,2023-06-15T10:24:03Z
6153c066a975a05a27fdc36f,5,5,2,2023-06-15T10:24:03Z
5edeacd530f30b14dabe6a55,0,1,true,2023-06-15T12:38:30Z
5edeacd530f30b14dabe6a55,0,2,5,2023-06-15T12:38:30Z
5edeacd530f30b14dabe6a55,0,3,4,2023-06-15T12:38:30Z
5edeacd530f30b14dabe6a55,0,4,5,2023-06-15T12:38:30Z
5edeacd530f30b14dabe6a55,0,5,4,2023-06-15T12:38:30Z
5edeacd530f30b14dabe6a55,1,1,true,2023-06-15T12:38:30Z
5edeacd530f30b14dabe6a55,1,2,3,2023-06-15T12:38:30Z
5edeacd530f30b14dabe6a55,1,3,4,2023-06-15T12:38:30Z
5edeacd530f30b14dabe6a55,1,4,4,2023-06-15T12:38:30Z
5edeacd530f30b14dabe6a55,1,5,3,2023-06-15T12:38:30Z
5edeacd530f30b14dabe6a55,2,1,false,2023-06-15T12:38:30Z
5edeacd530f30b14dabe6a55,2,2,2,2023-06-15T12:38:30Z
5edeacd530f30b14dabe6a55,2,3,3,2023-06-15T12:38:30Z
5edeacd530f30b14dabe6a55,2,4,3,2023-06-15T12:38:30Z
5edeacd530f30b14dabe6a55,2,5,2,2023-06-15T12:38:30Z
5edeacd530f30b14dabe6a55,3,1,true,2023-06-15T12:38:30Z
5edeacd530f30b14dabe6a55,3,2,2,2023-06-15T12:38:30Z
5edeacd530f30b14dabe6a55,3,3,3,2023-06-15T12:38:30Z
5edeacd530f30b14dabe6a55,3,4,3,2023-06-15T12:38:30Z
5edeacd530f30b14dabe6a55,3,5,2,2023-06-15T12:38:30Z
5edeacd530f30b14dabe6a55,4,1,true,2023-06-15T12:38:30Z
5edeacd530f30b14dabe6a55,4,2,4,2023-06-15T12:38:30Z
5edeacd530f30b14dabe6a55,4,3,2,2023-06-15T12:38:30Z
5edeacd530f30b14dabe6a55,4,4,2,2023-06-15T12:38:30Z
5edeacd530f30b14dabe6a55,4,5,2,2023-06-15T12:38:30Z
5edeacd530f30b14dabe6a55,5,1,true,2023-06-15T12:38:30Z
5edeacd530f30b14dabe6a55,5,2,1,2023-06-15T12:38:30Z
5edeacd530f30b14dabe6a55,5,3,4,2023-06-15T12:38:30Z
5edeacd530f30b14dabe6a55,5,4,4,2023-06-15T12:38:30Z
5edeacd530f30b14dabe6a55,5,5,4,2023-06-15T12:38:30Z
